output>-0.16,645.381,0,12.9825,,1.18719,0.0626876,329.632,,0.541154,0.0795648,447.509,,0.275592,0.0160039,325.593,,0.590735,0.249379,1.56038,,1,0,35.69,,1,0,1351.18,,0.462725,196.845,42.0096,,1,0,1605
output>-0.15,638.028,0,12.0339,,1.115,0.0619786,319.531,,0.54265,0.0823693,436.01,,0.276962,0.0161424,314.141,,0.617492,0.258359,1.56038,,1,0,33.9751,,1,0,1243.71,,0.452764,187.196,38.1868,,1,0,1564
output>-0.14,632.983,0,11.8554,,1.04394,0.0615787,311.839,,0.53122,0.0830497,417.443,,0.283792,0.0165515,305.424,,0.600041,0.259617,1.24979,,1,0,32.1303,,1,0,1108.9,,0.419795,177.137,37.7829,,1,0,1514
output>-0.13,622.174,0,11.1178,,0.99274,0.0609966,301.236,,0.535982,0.0858674,406.515,,0.288121,0.0168893,298.077,,0.732185,0.321349,1.23246,,1,0,30.7073,,1,0,1038.72,,0.415332,169.819,36.5996,,1,0,1458
output>-0.12,614.036,0,10.8139,,0.88432,0.0599882,285.295,,0.55259,0.0893665,396.908,,0.298883,0.0172764,285.276,,0.833228,0.362778,1.23246,,1,0,28.7738,,1,0,902.677,,0.404805,150.527,35.064,,1,0,1402
output>-0.11,605.254,0,10.1923,,0.840487,0.0604056,276.305,,0.520107,0.0884218,383.157,,0.299314,0.0172135,273.908,,0.83233,0.369862,0.950159,,1,0,28.378,,1,0,818.683,,0.386982,142.261,32.6666,,1,0,1341
output>-0.1,597.57,0,9.98986,,0.910728,0.0637413,270.039,,0.528914,0.0920482,369.262,,0.295857,0.0175641,265.44,,0.749788,0.360559,0.950159,,1,0,26.6437,,1,0,806.957,,0.370541,145.307,31.606,,1,0,1278
output>-0.09,584.94,0,9.84522,,0.97444,0.0674912,263.383,,0.587333,0.103307,357.671,,0.296252,0.0179772,257.065,,0.914485,0.456808,0.950159,,1,0,23.8826,,1,0,805.923,,0.373516,146.653,30.3551,,1,0,1235
output>-0.08,574.535,0,8.99081,,0.95647,0.0683298,254.749,,0.607807,0.108848,343.337,,0.300102,0.0180898,248.819,,0.898027,0.467557,0.950159,,1,0,23.2654,,1,0,769.779,,0.377433,142.403,28.8572,,1,0,1172
output>-0.07,566.078,0,7.33351,,0.932175,0.0692083,245.451,,0.581586,0.108771,328.384,,0.293914,0.0182236,239.709,,0.840562,0.458525,0.950159,,1,0,22.5737,,1,0,704.923,,0.354889,137.609,28.3518,,1,0,1119
output>-0.06,558.051,0,6.96522,,0.946734,0.0729742,233.602,,0.56556,0.108952,316.98,,0.289785,0.0184192,232.749,,0.911473,0.488563,0.950159,,1,0,21.7074,,1,0,669.528,,0.356632,133.089,26.1771,,1,0,1080
output>-0.05,548.695,0,6.65959,,0.87465,0.073379,222.408,,0.53117,0.107765,304.556,,0.292468,0.0187944,225.643,,0.908852,0.496507,0.950159,,1,0,20.356,,1,0,604.077,,0.357075,122.503,24.9991,,1,0,1032
output>-0.04,537.12,0,5.11025,,0.84442,0.0756909,214.8,,0.526581,0.109616,292.709,,0.298483,0.0189601,220.384,,0.867201,0.508389,0.486207,,1,0,19.9798,,1,0,566.746,,0.375937,114.934,24.7858,,1,0,985
output>-0.03,531.087,0,5.10925,,0.79805,0.0749606,204.057,,0.553049,0.115967,279.407,,0.304863,0.0195662,213.544,,0.782131,0.494143,0.439685,,1,0,19.6,,1,0,529.691,,0.383791,108.997,24.5724,,1,0,934
output>-0.02,516.531,0,5.10925,,0.742952,0.0750853,194.019,,0.576566,0.122834,267.288,,0.309923,0.0202965,199.945,,0.705224,0.478533,0.439685,,1,0,19.5243,,1,0,482.111,,0.392105,100.564,24.3072,,1,0,891
output>-0.01,502.55,0,4.21066,,0.700313,0.0748415,187.545,,0.585972,0.12835,253.996,,0.306198,0.0206158,185.992,,0.633221,0.480874,0.439685,,1,0,18.7473,,1,0,446.444,,0.393033,95.2041,22.267,,1,0,833
output>0,493.212,0,4.0966,,0.63617,0.0744134,176.343,,0.524661,0.123771,241.919,,0.303888,0.0209139,176.329,,0.638217,0.552727,0.439685,,1,0,16.2207,,1,0,399.019,,0.395122,87.08,21.9256,,1,0,796
output>0.01,475.805,0,3.45929,,0.521093,0.0747923,168.309,,0.53521,0.128875,230.713,,0.302286,0.0212216,168.918,,0.190934,0.436112,0.439685,,1,0,14.9581,,1,0,310.142,,0.387044,70.1915,20.8982,,1,0,757
